,sentiment,published_at,title,content,url,category,id,summary
50,,2024-06-04 22:57:29+00:00,Google launches Google Developer Program,"New program will provide Gemini AI coding assistance, Project IDX workspaces, and other new tools, training, and community resources for software developers.","https://images.idgesg.net/images/idge/imported/imageapi/2024/03/20/22/shutterstock_724340023-100962863-large.jpg?auto=webp&quality=85,70",Google,9Z0qImlr4D5GYgDOlypG,
51,,2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an arts leader with extensive experience, including at the National Arts Centre, is the new VP of programming for Arts Commons.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,9l9TR0WfsxlnbGdewglq,
52,"Positive

The announcement of new sports academies in Andhra Pradesh conveys a positive sentiment. The establishment of these facilities indicates the government's commitment to developing sports infrastructure and opportunities for aspiring athletes in the state. The academies will nurture new talent and enable youth to build careers in sports. Overall, the news reflects a constructive development for sports in the state.",2024-11-07 16:30:05+00:00,Andhra Cricket Association to Launch 3 Cricket Academies,"The Sports Authority of Andhra Pradesh (SAAP) has announced plans to establish three new sports academies in the state. A women's sports academy will be set up in Anantapur district. A men's sports academy will come up in Vizianagaram district. Additionally, a senior men's sports academy will be established at the Moolapadu Stadium. The academies aim to identify and nurture sporting talent in youth across the state. They will provide world-class coaching and training facilities in various sports disciplines. The move is part of the state government's efforts to promote sports and build a strong sporting culture in Andhra Pradesh.",https://images.deccanchronicle.com/dc-Cover-4ipivpeu06s2lck1bfl77a06p2-20180724212914.Medi.jpeg,cricket,9lmefCmWMKfhokrIHoIJ,
53,,2024-06-27 16:45:55+00:00,All About History: History of Art,,https://rlsbb.cc/wp-content/uploads/2021/02/favicon.ico,History,9sV0Y8e05FbUrCsE12H0,
54,,2022-12-06 15:00:00+00:00,Apple Introduces Apple Music Sing,"CUPERTINO, Calif., December 06, 2022--Apple® today announced Apple Music® Sing, an exciting new feature that allows users to sing along to their favorite song...",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,Apple,9yGMgHBHIJiYtXJxC061,
55,,2023-08-25 12:14:17+00:00,Weather: Weather warnings for parts of SA,The SA Weather Service have issued severe weather warnings for some parts of South Africa. Here’s what you should know.,http://www.thesouthafrican.com/wp-content/uploads/2023/08/pexels-suparerg-suksai-1030320-scaled-e1692965458535.jpg,weather,A1fPDMsuKbxrKHVBqkfa,
56,"Positive

The appointment of an experienced arts leader like Sarah Garton Stanley to the role of VP of programming is viewed as a positive development for Arts Commons and the Calgary arts scene. Her background working with a major national arts organization indicates she has the expertise to strengthen programming and expand offerings at Arts Commons. Overall, the sentiment around Stanley's hiring is optimistic.",2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an experienced arts leader, has been appointed as the new Vice President of programming for Arts Commons in Calgary. She previously held senior roles at the National Arts Centre in Ottawa. As VP of programming, Stanley will oversee performing arts programming across Arts Commons' venues, including managing the calendar and bringing high-quality performances to Calgary stages. With extensive experience in the arts, Stanley's appointment is expected to benefit Arts Commons as it continues expanding its offerings.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,AeWHnnMvLWl4s2lTYaRo,
57,,2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an arts leader with extensive experience, including at the National Arts Centre, is the new VP of programming for Arts Commons.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,ApWultiOlJmDoq9lYxEw,
58,,2023-10-23 09:43:09+00:00,Digital fashion has a fashion problem,"In this Jing Meta Insider opinion piece, Brede Rørstad, CEO of No More Mondays studio, explores why digital fashion has a problem cracking the industry.",https://jingdaily.com/wp-content/uploads/2023/10/Screenshot-2023-10-23-at-10.37.49-1024x765.png,Fashion,BBgR2dsu1FvhdWMX3815,
59,"Negative

The overall sentiment expressed regarding the Apple Weather app is negative. Multiple users have voiced issues with inaccurate data and unreliable performance, indicating dissatisfaction. The tone implies annoyance with an Apple product not functioning as expected. Unless Apple resolves the problems, sentiment is likely to remain negative.",2024-06-06 03:28:00+00:00,The Apple Weather app is under the weather,"The Apple Weather app is, well, under the weather on the iPhone and the Mac.",https://m-cdn.phonearena.com/images/article/159107-wide-two_1200/The-Apple-Weather-app-is-under-the-weather.jpg,weather,BDosEPGvwBbUfQYYNHPK,"The Apple Weather app on iPhone and Mac has been experiencing issues lately. Users have reported inaccurate forecasts, delayed weather updates, and location errors. The app fails to provide timely weather information and often displays temperatures and conditions different from actual conditions. This has led to frustration among users who rely on the app. The problems seem to be widespread, suggesting an underlying bug in the latest versions of the app. Some speculate it could be related to changes in iOS and macOS updates. Many hope Apple addresses the problems soon and gets the Weather app working properly again."
60,,2024-07-30 23:01:00+00:00,June 2024 Lifestyle Data: Decrease In Lifestyle Property Sales Expected,"The Real Estate Institute of New Zealand (REINZ) today released its latest data on the lifestyle property market, revealing notable trends and fluctuations in s...",http://img.scoop.co.nz/stories/images/1908/scoop_image.jpg,Lifestyle,BIdwvd3mpZ6PAN9G2Z2C,
61,"Negative

The severe weather warnings indicate hazardous conditions are expected, which could pose risks to safety and cause damage. Therefore, the overall sentiment is negative.",2024-11-22 05:58:13.924061+00:00,Weather: Weather warnings for parts of SA,"The South African Weather Service has issued severe weather warnings for parts of South Africa due to an intense cold front. Warnings are in place for the Western Cape, Eastern Cape, and Free State provinces. Strong winds, heavy rainfall, rough seas, and snowfall are expected in elevated areas. Disruptions to infrastructure, flooding, and damage to property are possible. The public is advised to take necessary precautions, avoid being outdoors during the storm, and monitor weather updates. The cold front is expected to impact South Africa over the next few days.",http://www.thesouthafrican.com/wp-content/uploads/2023/08/pexels-suparerg-suksai-1030320-scaled-e1692965458535.jpg,weather,CCs5Pjqbxvxr7OgjQ3A4,
62,,2024-08-05 00:53:29+00:00,Three Types of Science: Fantasy Science,"One example of fantasy science, according to biophysicist Kirk Durston, is the multiverse.",https://evolutionnews.org/wp-content/uploads/2024/08/Multiverse_light_sculpture_-_HDR.jpg,Science,CIhnOUwOLKseFZMl2XTS,
63,Positive,2024-11-22 00:40:37.847146+00:00,Cricket Adds New Affordable Phones Under Cricket Brand,"Cricket Wireless has released two new budget 4G LTE smartphones under its own brand - the Cricket Icon 6 and Cricket Debut S3. The Icon 6 replaces the previous Icon 5 model and is priced at $79.99. It has a 5.5-inch HD display, octa-core processor, 2GB RAM, and 16GB storage. The Debut S3 costs $49.99 and features a 5"" FWVGA display, quad-core processor, 1GB RAM, 8GB storage. Both phones run on Android 11 Go edition. Cricket is promoting the launches as providing affordable options for customers seeking 4G connectivity and decent specs without expensive contracts.",https://www.phonescoop.com/img/a/f/23347_600_a_d11878c3dc20c2ecc22b6ff8dc0d55e1.jpg,cricket,CPCxGAJXPoGKtzpB9ang,
64,,2024-11-03 04:43:28+00:00,SMOKERS’ CORNER: THE POLITICS OF ‘ANTI-POLITICS’,The anarchic and emotional brand of politics that the PTI has been engaging in is an attempt at barnstorming the mainstream political arena from the outside.,https://i.dawn.com/large/2024/11/6726f8350f097.jpg,politics,CRhKaIGrb87w1B3LCeTo,
65,,2024-09-09 16:36:46+00:00,Cricket Adds New Affordable Phones Under Cricket Brand,"Cricket has launched two new affordable 4G phones as white-label models (under its own brand). The Cricket Icon 6 replaces the Icon 5, and the Cricket Debut S3 ...",https://www.phonescoop.com/img/a/f/23347_600_a_d11878c3dc20c2ecc22b6ff8dc0d55e1.jpg,cricket,CatQOtRId3msPWG7NS1s,
66,"Negative

The overall sentiment expressed in the topic description is negative. The language used highlights issues and problems with the Apple Weather app not working correctly. Terms like ""under the weather,"" ""failing,"" ""incorrect,"" and ""crashing"" portray the app and situation in a negative light. Additionally, the lack of an official response from Apple has left users frustrated, also contributing to the negative sentiment.",2024-06-06 03:28:00+00:00,The Apple Weather app is under the weather,"The Apple Weather app on iPhone and Mac has been experiencing issues and not functioning properly. Users have reported the app failing to load weather data, displaying incorrect forecasts, and crashing frequently. The problems appear to be widespread, with many complaints across social media and Apple support forums. The issues have persisted for several weeks with no acknowledgement or fix from Apple. Some speculate it could be related to changes on the backend weather data supplier side. But the lack of communication from Apple about the problems has left users frustrated. Overall, the normally reliable Apple Weather app is currently unreliable and ""under the weather.""",https://m-cdn.phonearena.com/images/article/159107-wide-two_1200/The-Apple-Weather-app-is-under-the-weather.jpg,weather,ClEgJMdj437J7grTykkc,
